dates,off,inj,gen,con,price [€/MWh],cleared_volume [MW]
2023-12-31 23:00:00+00:00,796.0,0.0,0.0,796.0,0.1,492.825
2023-12-31 23:15:00+00:00,684.0,0.0,0.0,684.0,0.1,492.825
2023-12-31 23:30:00+00:00,736.0,0.0,0.0,736.0,0.1,492.825
2023-12-31 23:45:00+00:00,752.0,0.0,0.0,752.0,0.1,492.825
2024-01-01 00:00:00+00:00,748.0,0.0,0.0,748.0,0.01,518.0
2024-01-01 00:15:00+00:00,676.0,0.0,0.0,676.0,0.01,518.0
2024-01-01 00:30:00+00:00,648.0,0.0,0.0,648.0,0.01,518.0
2024-01-01 00:45:00+00:00,736.0,0.0,0.0,736.0,0.01,518.0
2024-01-01 01:00:00+00:00,720.0,0.0,0.0,720.0,0.0,560.65
2024-01-01 01:15:00+00:00,732.0,0.0,0.0,732.0,0.0,560.65
2024-01-01 01:30:00+00:00,732.0,0.0,0.0,732.0,0.0,560.65
2024-01-01 01:45:00+00:00,720.0,0.0,0.0,720.0,0.0,560.65
2024-01-01 02:00:00+00:00,736.0,0.0,0.0,736.0,-0.01,665.775
2024-01-01 02:15:00+00:00,724.0,0.0,0.0,724.0,-0.01,665.775
2024-01-01 02:30:00+00:00,732.0,0.0,0.0,732.0,-0.01,665.775
2024-01-01 02:45:00+00:00,720.0,0.0,0.0,720.0,-0.01,665.775
2024-01-01 03:00:00+00:00,744.0,0.0,0.0,744.0,-0.03,721.6
2024-01-01 03:15:00+00:00,756.0,0.0,0.0,756.0,-0.03,721.6
2024-01-01 03:30:00+00:00,796.0,0.0,0.0,796.0,-0.03,721.6
2024-01-01 03:45:00+00:00,788.0,0.0,0.0,788.0,-0.03,721.6
2024-01-01 04:00:00+00:00,776.0,0.0,0.0,776.0,-0.02,697.425
2024-01-01 04:15:00+00:00,796.0,0.0,0.0,796.0,-0.02,697.425
2024-01-01 04:30:00+00:00,780.0,0.0,0.0,780.0,-0.02,697.425
2024-01-01 04:45:00+00:00,788.0,0.0,0.0,788.0,-0.02,697.425
2024-01-01 05:00:00+00:00,800.0,0.0,0.0,800.0,-0.05,674.975
2024-01-01 05:15:00+00:00,752.0,0.0,0.0,752.0,-0.05,674.975
2024-01-01 05:30:00+00:00,624.0,0.0,0.0,624.0,-0.05,674.975
2024-01-01 05:45:00+00:00,584.0,0.0,0.0,584.0,-0.05,674.975
2024-01-01 06:00:00+00:00,640.0,0.0,0.0,640.0,-0.02,589.75
2024-01-01 06:15:00+00:00,760.0,0.0,0.0,760.0,-0.02,589.75
2024-01-01 06:30:00+00:00,812.0,0.0,0.0,812.0,-0.02,589.75
2024-01-01 06:45:00+00:00,852.0,0.0,0.0,852.0,-0.02,589.75
2024-01-01 07:00:00+00:00,856.0,0.0,0.0,856.0,0.0,589.0
2024-01-01 07:15:00+00:00,876.0,0.0,0.0,876.0,0.0,589.0
2024-01-01 07:30:00+00:00,820.0,0.0,0.0,820.0,0.0,589.0
2024-01-01 07:45:00+00:00,672.0,0.0,0.0,672.0,0.0,589.0
2024-01-01 08:00:00+00:00,792.767,0.0,3.9955,796.7625,0.04,529.325
2024-01-01 08:15:00+00:00,714.7985,0.0,31.145249999999997,745.94375,0.04,529.325
2024-01-01 08:30:00+00:00,661.379,0.0,82.3335,743.7125,0.04,529.325
2024-01-01 08:45:00+00:00,674.708,0.0,154.84199999999998,829.55,0.04,529.325
2024-01-01 09:00:00+00:00,634.375,0.0,204.6875,839.0625,0.06,493.325
2024-01-01 09:15:00+00:00,584.764,0.0,275.88599999999997,860.65,0.06,493.325
2024-01-01 09:30:00+00:00,497.60850000000005,0.0,373.71025,871.31875,0.06,493.325
2024-01-01 09:45:00+00:00,212.1975,0.0,484.20875,696.40625,0.06,493.325
2024-01-01 10:00:00+00:00,115.66399999999999,0.0,583.736,699.4,0.54,474.225
2024-01-01 10:15:00+00:00,131.84799999999996,0.0,588.452,720.3,0.54,474.225
2024-01-01 10:30:00+00:00,129.14250000000004,0.0,512.70125,641.84375,0.54,474.225
2024-01-01 10:45:00+00:00,28.222499999999968,0.0,489.12125000000003,517.34375,0.54,474.225
2024-01-01 11:00:00+00:00,56.254999999999995,0.0,469.3075,525.5625,2.24,467.65
2024-01-01 11:15:00+00:00,37.637500000000045,0.0,452.76874999999995,490.40625,2.24,467.65
2024-01-01 11:30:00+00:00,0.0,74.14499999999998,521.7075,447.5625,2.24,467.65
2024-01-01 11:45:00+00:00,0.0,93.72699999999992,540.9644999999999,447.2375,2.24,467.65
2024-01-01 12:00:00+00:00,0.0,56.09399999999994,484.56899999999996,428.475,2.0,439.975
2024-01-01 12:15:00+00:00,0.0,29.592499999999973,446.87375,417.28125,2.0,439.975
2024-01-01 12:30:00+00:00,5.622999999999934,0.0,413.2395000000001,418.8625,2.0,439.975
2024-01-01 12:45:00+00:00,341.15649999999994,0.0,379.21225000000004,720.36875,2.0,439.975
2024-01-01 13:00:00+00:00,383.9715,0.0,355.95975,739.93125,1.35,385.85
2024-01-01 13:15:00+00:00,397.73549999999994,0.0,304.34575,702.08125,1.35,385.85
2024-01-01 13:30:00+00:00,520.6965,0.0,236.42225000000002,757.11875,1.35,385.85
2024-01-01 13:45:00+00:00,583.8195000000001,0.0,158.41174999999998,742.23125,1.35,385.85
2024-01-01 14:00:00+00:00,639.674,0.0,114.10100000000001,753.775,4.13,377.65
2024-01-01 14:15:00+00:00,620.3470000000001,0.0,78.6655,699.0125,4.13,377.65
2024-01-01 14:30:00+00:00,701.444,0.0,42.706,744.15,4.13,377.65
2024-01-01 14:45:00+00:00,720.072,0.0,24.628,744.7,4.13,377.65
2024-01-01 15:00:00+00:00,740.499,0.0,14.2135,754.7125,27.96,378.4
2024-01-01 15:15:00+00:00,756.29,0.0,4.585000000000001,760.875,27.96,378.4
2024-01-01 15:30:00+00:00,755.6555,0.0,0.42574999999999996,756.08125,27.96,378.4
2024-01-01 15:45:00+00:00,776.0,0.0,0.0,776.0,27.96,378.4
2024-01-01 16:00:00+00:00,800.0,0.0,0.0,800.0,50.37,399.475
2024-01-01 16:15:00+00:00,776.0,0.0,0.0,776.0,50.37,399.475
2024-01-01 16:30:00+00:00,772.0,0.0,0.0,772.0,50.37,399.475
2024-01-01 16:45:00+00:00,776.0,0.0,0.0,776.0,50.37,399.475
2024-01-01 17:00:00+00:00,780.0,0.0,0.0,780.0,53.76,431.35
2024-01-01 17:15:00+00:00,772.0,0.0,0.0,772.0,53.76,431.35
2024-01-01 17:30:00+00:00,780.0,0.0,0.0,780.0,53.76,431.35
2024-01-01 17:45:00+00:00,808.0,0.0,0.0,808.0,53.76,431.35
2024-01-01 18:00:00+00:00,792.0,0.0,0.0,792.0,56.77,410.075
2024-01-01 18:15:00+00:00,744.0,0.0,0.0,744.0,56.77,410.075
2024-01-01 18:30:00+00:00,740.0,0.0,0.0,740.0,56.77,410.075
2024-01-01 18:45:00+00:00,740.0,0.0,0.0,740.0,56.77,410.075
2024-01-01 19:00:00+00:00,712.0,0.0,0.0,712.0,51.4,369.0
2024-01-01 19:15:00+00:00,716.0,0.0,0.0,716.0,51.4,369.0
2024-01-01 19:30:00+00:00,720.0,0.0,0.0,720.0,51.4,369.0
2024-01-01 19:45:00+00:00,664.0,0.0,0.0,664.0,51.4,369.0
2024-01-01 20:00:00+00:00,504.0,0.0,0.0,504.0,35.39,338.825
2024-01-01 20:15:00+00:00,496.0,0.0,0.0,496.0,35.39,338.825
2024-01-01 20:30:00+00:00,500.0,0.0,0.0,500.0,35.39,338.825
2024-01-01 20:45:00+00:00,524.0,0.0,0.0,524.0,35.39,338.825
2024-01-01 21:00:00+00:00,608.0,0.0,0.0,608.0,40.74,319.625
2024-01-01 21:15:00+00:00,716.0,0.0,0.0,716.0,40.74,319.625
2024-01-01 21:30:00+00:00,712.0,0.0,0.0,712.0,40.74,319.625
2024-01-01 21:45:00+00:00,704.0,0.0,0.0,704.0,40.74,319.625
2024-01-01 22:00:00+00:00,728.0,0.0,0.0,728.0,35.55,279.55
2024-01-01 22:15:00+00:00,724.0,0.0,0.0,724.0,35.55,279.55
2024-01-01 22:30:00+00:00,740.0,0.0,0.0,740.0,35.55,279.55
2024-01-01 22:45:00+00:00,748.0,0.0,0.0,748.0,35.55,279.55
2024-01-01 23:00:00+00:00,740.0,0.0,0.0,740.0,23.92,400.35
2024-01-01 23:15:00+00:00,732.0,0.0,0.0,732.0,23.92,400.35
2024-01-01 23:30:00+00:00,732.0,0.0,0.0,732.0,23.92,400.35
2024-01-01 23:45:00+00:00,732.0,0.0,0.0,732.0,23.92,400.35
2024-01-02 00:00:00+00:00,744.0,0.0,0.0,744.0,17.7,460.95
2024-01-02 00:15:00+00:00,720.0,0.0,0.0,720.0,17.7,460.95
2024-01-02 00:30:00+00:00,744.0,0.0,0.0,744.0,17.7,460.95
2024-01-02 00:45:00+00:00,752.0,0.0,0.0,752.0,17.7,460.95
2024-01-02 01:00:00+00:00,736.0,0.0,0.0,736.0,12.39,483.5
2024-01-02 01:15:00+00:00,660.0,0.0,0.0,660.0,12.39,483.5
2024-01-02 01:30:00+00:00,552.0,0.0,0.0,552.0,12.39,483.5
2024-01-02 01:45:00+00:00,552.0,0.0,0.0,552.0,12.39,483.5
2024-01-02 02:00:00+00:00,512.0,0.0,0.0,512.0,7.35,506.05
2024-01-02 02:15:00+00:00,468.0,0.0,0.0,468.0,7.35,506.05
2024-01-02 02:30:00+00:00,556.0,0.0,0.0,556.0,7.35,506.05
2024-01-02 02:45:00+00:00,592.0,0.0,0.0,592.0,7.35,506.05
2024-01-02 03:00:00+00:00,588.0,0.0,0.0,588.0,4.19,513.6
2024-01-02 03:15:00+00:00,604.0,0.0,0.0,604.0,4.19,513.6
2024-01-02 03:30:00+00:00,596.0,0.0,0.0,596.0,4.19,513.6
2024-01-02 03:45:00+00:00,604.0,0.0,0.0,604.0,4.19,513.6
2024-01-02 04:00:00+00:00,608.0,0.0,0.0,608.0,4.75,472.8
2024-01-02 04:15:00+00:00,596.0,0.0,0.0,596.0,4.75,472.8
2024-01-02 04:30:00+00:00,596.0,0.0,0.0,596.0,4.75,472.8
2024-01-02 04:45:00+00:00,608.0,0.0,0.0,608.0,4.75,472.8
2024-01-02 05:00:00+00:00,640.0,0.0,0.0,640.0,31.59,382.425
2024-01-02 05:15:00+00:00,576.0,0.0,0.0,576.0,31.59,382.425
2024-01-02 05:30:00+00:00,636.0,0.0,0.0,636.0,31.59,382.425
2024-01-02 05:45:00+00:00,704.0,0.0,0.0,704.0,31.59,382.425
2024-01-02 06:00:00+00:00,636.0,0.0,0.0,636.0,49.96,267.275
2024-01-02 06:15:00+00:00,696.0,0.0,0.0,696.0,49.96,267.275
2024-01-02 06:30:00+00:00,756.0,0.0,0.0,756.0,49.96,267.275
2024-01-02 06:45:00+00:00,764.0,0.0,0.0,764.0,49.96,267.275
2024-01-02 07:00:00+00:00,620.0,0.0,0.0,620.0,58.46,291.975
2024-01-02 07:15:00+00:00,752.0,0.0,0.0,752.0,58.46,291.975
2024-01-02 07:30:00+00:00,760.0,0.0,0.0,760.0,58.46,291.975
2024-01-02 07:45:00+00:00,808.0,0.0,0.0,808.0,58.46,291.975
2024-01-02 08:00:00+00:00,791.9205,0.0,0.09825,792.01875,59.05,345.625
2024-01-02 08:15:00+00:00,775.417,0.0,0.7204999999999999,776.1375,59.05,345.625
2024-01-02 08:30:00+00:00,681.35,0.0,3.275,684.625,59.05,345.625
2024-01-02 08:45:00+00:00,619.573,0.0,10.4145,629.9875,59.05,345.625
2024-01-02 09:00:00+00:00,841.425,0.0,18.012500000000003,859.4375,68.65,338.5
2024-01-02 09:15:00+00:00,854.167,0.0,17.0955,871.2625,68.65,338.5
2024-01-02 09:30:00+00:00,915.121,0.0,15.9165,931.0375,68.65,338.5
2024-01-02 09:45:00+00:00,981.5575,0.0,17.848750000000003,999.40625,68.65,338.5
2024-01-02 10:00:00+00:00,1014.3245000000001,0.0,21.844250000000002,1036.16875,74.18,356.55
2024-01-02 10:15:00+00:00,1048.1779999999999,0.0,24.497,1072.675,74.18,356.55
2024-01-02 10:30:00+00:00,1017.8459999999999,0.0,27.378999999999998,1045.225,74.18,356.55
2024-01-02 10:45:00+00:00,1094.588,0.0,26.462000000000003,1121.05,74.18,356.55
2024-01-02 11:00:00+00:00,1091.648,0.0,25.152,1116.8,65.02,391.75
2024-01-02 11:15:00+00:00,1094.058,0.0,27.116999999999997,1121.175,65.02,391.75
2024-01-02 11:30:00+00:00,1096.6475,0.0,48.63375,1145.28125,65.02,391.75
2024-01-02 11:45:00+00:00,1070.623,0.0,85.73949999999999,1156.3625,65.02,391.75
2024-01-02 12:00:00+00:00,1008.229,0.0,118.35849999999999,1126.5875,64.71,365.025
2024-01-02 12:15:00+00:00,882.8495,0.0,125.00675000000001,1007.85625,64.71,365.025
2024-01-02 12:30:00+00:00,862.8025,0.0,105.29124999999999,968.09375,64.71,365.025
2024-01-02 12:45:00+00:00,875.7875,0.0,89.24375,965.03125,64.71,365.025
2024-01-02 13:00:00+00:00,823.7829999999999,0.0,104.07950000000001,927.8625,66.74,366.975
2024-01-02 13:15:00+00:00,940.4045000000001,0.0,63.764250000000004,1004.16875,66.74,366.975
2024-01-02 13:30:00+00:00,973.185,0.0,23.252499999999998,996.4375,66.74,366.975
2024-01-02 13:45:00+00:00,972.05,0.0,9.825,981.875,66.74,366.975
2024-01-02 14:00:00+00:00,951.0385,0.0,25.905250000000002,976.94375,64.43,361.325
2024-01-02 14:15:00+00:00,948.6815,0.0,23.87475,972.55625,64.43,361.325
2024-01-02 14:30:00+00:00,1000.711,0.0,13.9515,1014.6625,64.43,361.325
2024-01-02 14:45:00+00:00,1018.7,0.0,6.55,1025.25,64.43,361.325
2024-01-02 15:00:00+00:00,1011.866,0.0,5.109,1016.975,65.04,363.05
2024-01-02 15:15:00+00:00,1009.5604999999999,0.0,7.95825,1017.51875,65.04,363.05
2024-01-02 15:30:00+00:00,1025.5355,0.0,3.0457499999999995,1028.58125,65.04,363.05
2024-01-02 15:45:00+00:00,927.9205,0.0,0.09825,928.01875,65.04,363.05
2024-01-02 16:00:00+00:00,1036.0,0.0,0.0,1036.0,73.85,412.875
2024-01-02 16:15:00+00:00,1052.0,0.0,0.0,1052.0,73.85,412.875
2024-01-02 16:30:00+00:00,1060.0,0.0,0.0,1060.0,73.85,412.875
2024-01-02 16:45:00+00:00,1012.0,0.0,0.0,1012.0,73.85,412.875
2024-01-02 17:00:00+00:00,1012.0,0.0,0.0,1012.0,66.62,406.15
2024-01-02 17:15:00+00:00,1112.0,0.0,0.0,1112.0,66.62,406.15
2024-01-02 17:30:00+00:00,1064.0,0.0,0.0,1064.0,66.62,406.15
2024-01-02 17:45:00+00:00,976.0,0.0,0.0,976.0,66.62,406.15
2024-01-02 18:00:00+00:00,908.0,0.0,0.0,908.0,64.36,375.925
2024-01-02 18:15:00+00:00,948.0,0.0,0.0,948.0,64.36,375.925
2024-01-02 18:30:00+00:00,996.0,0.0,0.0,996.0,64.36,375.925
2024-01-02 18:45:00+00:00,940.0,0.0,0.0,940.0,64.36,375.925
2024-01-02 19:00:00+00:00,1012.0,0.0,0.0,1012.0,60.0,335.675
2024-01-02 19:15:00+00:00,1028.0,0.0,0.0,1028.0,60.0,335.675
2024-01-02 19:30:00+00:00,1020.0,0.0,0.0,1020.0,60.0,335.675
2024-01-02 19:45:00+00:00,1016.0,0.0,0.0,1016.0,60.0,335.675
2024-01-02 20:00:00+00:00,1016.0,0.0,0.0,1016.0,49.5,338.35
2024-01-02 20:15:00+00:00,1008.0,0.0,0.0,1008.0,49.5,338.35
2024-01-02 20:30:00+00:00,1052.0,0.0,0.0,1052.0,49.5,338.35
2024-01-02 20:45:00+00:00,996.0,0.0,0.0,996.0,49.5,338.35
2024-01-02 21:00:00+00:00,916.0,0.0,0.0,916.0,44.19,345.6
2024-01-02 21:15:00+00:00,860.0,0.0,0.0,860.0,44.19,345.6
2024-01-02 21:30:00+00:00,856.0,0.0,0.0,856.0,44.19,345.6
2024-01-02 21:45:00+00:00,712.0,0.0,0.0,712.0,44.19,345.6
2024-01-02 22:00:00+00:00,712.0,0.0,0.0,712.0,26.83,327.1
2024-01-02 22:15:00+00:00,628.0,0.0,0.0,628.0,26.83,327.1
2024-01-02 22:30:00+00:00,512.0,0.0,0.0,512.0,26.83,327.1
2024-01-02 22:45:00+00:00,532.0,0.0,0.0,532.0,26.83,327.1
2024-01-02 23:00:00+00:00,512.0,0.0,0.0,512.0,0.0,342.325
2024-01-02 23:15:00+00:00,740.0,0.0,0.0,740.0,0.0,342.325
2024-01-02 23:30:00+00:00,852.0,0.0,0.0,852.0,0.0,342.325
2024-01-02 23:45:00+00:00,844.0,0.0,0.0,844.0,0.0,342.325
2024-01-03 00:00:00+00:00,880.0,0.0,0.0,880.0,-1.23,415.725
2024-01-03 00:15:00+00:00,880.0,0.0,0.0,880.0,-1.23,415.725
2024-01-03 00:30:00+00:00,916.0,0.0,0.0,916.0,-1.23,415.725
2024-01-03 00:45:00+00:00,860.0,0.0,0.0,860.0,-1.23,415.725
2024-01-03 01:00:00+00:00,780.0,0.0,0.0,780.0,-1.26,480.775
2024-01-03 01:15:00+00:00,872.0,0.0,0.0,872.0,-1.26,480.775
2024-01-03 01:30:00+00:00,852.0,0.0,0.0,852.0,-1.26,480.775
2024-01-03 01:45:00+00:00,864.0,0.0,0.0,864.0,-1.26,480.775
2024-01-03 02:00:00+00:00,868.0,0.0,0.0,868.0,-1.31,550.675
2024-01-03 02:15:00+00:00,872.0,0.0,0.0,872.0,-1.31,550.675
2024-01-03 02:30:00+00:00,860.0,0.0,0.0,860.0,-1.31,550.675
2024-01-03 02:45:00+00:00,900.0,0.0,0.0,900.0,-1.31,550.675
2024-01-03 03:00:00+00:00,900.0,0.0,0.0,900.0,-1.39,563.45
2024-01-03 03:15:00+00:00,856.0,0.0,0.0,856.0,-1.39,563.45
2024-01-03 03:30:00+00:00,864.0,0.0,0.0,864.0,-1.39,563.45
2024-01-03 03:45:00+00:00,864.0,0.0,0.0,864.0,-1.39,563.45
2024-01-03 04:00:00+00:00,872.0,0.0,0.0,872.0,-1.26,491.275
2024-01-03 04:15:00+00:00,896.0,0.0,0.0,896.0,-1.26,491.275
2024-01-03 04:30:00+00:00,944.0,0.0,0.0,944.0,-1.26,491.275
2024-01-03 04:45:00+00:00,892.0,0.0,0.0,892.0,-1.26,491.275
2024-01-03 05:00:00+00:00,832.0,0.0,0.0,832.0,2.58,372.125
2024-01-03 05:15:00+00:00,900.0,0.0,0.0,900.0,2.58,372.125
2024-01-03 05:30:00+00:00,916.0,0.0,0.0,916.0,2.58,372.125
2024-01-03 05:45:00+00:00,924.0,0.0,0.0,924.0,2.58,372.125
2024-01-03 06:00:00+00:00,944.0,0.0,0.0,944.0,40.8,374.1
2024-01-03 06:15:00+00:00,836.0,0.0,0.0,836.0,40.8,374.1
2024-01-03 06:30:00+00:00,824.0,0.0,0.0,824.0,40.8,374.1
2024-01-03 06:45:00+00:00,736.0,0.0,0.0,736.0,40.8,374.1
2024-01-03 07:00:00+00:00,772.0,0.0,0.0,772.0,62.56,438.85
2024-01-03 07:15:00+00:00,612.0,0.0,0.0,612.0,62.56,438.85
2024-01-03 07:30:00+00:00,660.0,0.0,0.0,660.0,62.56,438.85
2024-01-03 07:45:00+00:00,748.0,0.0,0.0,748.0,62.56,438.85
2024-01-03 08:00:00+00:00,844.0515,0.0,4.8797500000000005,848.93125,67.39,459.625
2024-01-03 08:15:00+00:00,828.7625,0.0,18.831249999999997,847.59375,67.39,459.625
2024-01-03 08:30:00+00:00,779.1605,0.0,60.35824999999999,839.51875,67.39,459.625
2024-01-03 08:45:00+00:00,726.4565,0.0,110.66225,837.11875,67.39,459.625
2024-01-03 09:00:00+00:00,740.463,0.0,132.8995,873.3625,62.92,459.15
2024-01-03 09:15:00+00:00,640.3979999999999,0.0,172.527,812.925,62.92,459.15
2024-01-03 09:30:00+00:00,553.1324999999999,0.0,196.33625,749.46875,62.92,459.15
2024-01-03 09:45:00+00:00,588.0165,0.0,207.60225,795.61875,62.92,459.15
2024-01-03 10:00:00+00:00,742.9185,0.0,159.52525,902.44375,58.84,465.3
2024-01-03 10:15:00+00:00,669.848,0.0,195.452,865.3,58.84,465.3
2024-01-03 10:30:00+00:00,564.7845000000001,0.0,295.63424999999995,860.41875,58.84,465.3
2024-01-03 10:45:00+00:00,547.296,0.0,312.30400000000003,859.6,58.84,465.3
2024-01-03 11:00:00+00:00,744.056,0.0,252.04399999999998,996.1,55.94,461.975
2024-01-03 11:15:00+00:00,754.584,0.0,214.316,968.9,55.94,461.975
2024-01-03 11:30:00+00:00,712.3064999999999,0.0,212.18725,924.49375,55.94,461.975
2024-01-03 11:45:00+00:00,654.4354999999999,0.0,179.89575000000002,834.33125,55.94,461.975
2024-01-03 12:00:00+00:00,766.858,0.0,184.317,951.175,56.18,471.8
2024-01-03 12:15:00+00:00,727.2139999999999,0.0,233.311,960.525,56.18,471.8
2024-01-03 12:30:00+00:00,749.1735000000001,0.0,235.83274999999998,985.00625,56.18,471.8
2024-01-03 12:45:00+00:00,810.9495000000001,0.0,144.65675,955.60625,56.18,471.8
2024-01-03 13:00:00+00:00,949.9575,0.0,96.44874999999999,1046.40625,60.91,478.8
2024-01-03 13:15:00+00:00,804.8135,0.0,112.69274999999999,917.50625,60.91,478.8
2024-01-03 13:30:00+00:00,798.558,0.0,125.367,923.925,60.91,478.8
2024-01-03 13:45:00+00:00,741.95,0.0,121.17500000000001,863.125,60.91,478.8
2024-01-03 14:00:00+00:00,701.3610000000001,0.0,141.67649999999998,843.0375,68.72,479.15
2024-01-03 14:15:00+00:00,702.6610000000001,0.0,135.12650000000002,837.7875,68.72,479.15
2024-01-03 14:30:00+00:00,744.6045,0.0,103.06425,847.66875,68.72,479.15
2024-01-03 14:45:00+00:00,765.837,0.0,57.05050000000001,822.8875,68.72,479.15
2024-01-03 15:00:00+00:00,797.871,0.0,32.2915,830.1625,71.56,455.55
2024-01-03 15:15:00+00:00,830.644,0.0,16.506,847.15,71.56,455.55
2024-01-03 15:30:00+00:00,1091.9985,0.0,4.94525,1096.94375,71.56,455.55
2024-01-03 15:45:00+00:00,1135.4434999999999,0.0,0.68775,1136.13125,71.56,455.55
2024-01-03 16:00:00+00:00,1220.0,0.0,0.0,1220.0,85.72,497.175
2024-01-03 16:15:00+00:00,1148.0,0.0,0.0,1148.0,85.72,497.175
2024-01-03 16:30:00+00:00,1072.0,0.0,0.0,1072.0,85.72,497.175
2024-01-03 16:45:00+00:00,1052.0,0.0,0.0,1052.0,85.72,497.175
2024-01-03 17:00:00+00:00,992.0,0.0,0.0,992.0,92.38,534.65
2024-01-03 17:15:00+00:00,948.0,0.0,0.0,948.0,92.38,534.65
2024-01-03 17:30:00+00:00,968.0,0.0,0.0,968.0,92.38,534.65
2024-01-03 17:45:00+00:00,980.0,0.0,0.0,980.0,92.38,534.65
2024-01-03 18:00:00+00:00,1012.0,0.0,0.0,1012.0,86.07,504.375
2024-01-03 18:15:00+00:00,1008.0,0.0,0.0,1008.0,86.07,504.375
2024-01-03 18:30:00+00:00,1076.0,0.0,0.0,1076.0,86.07,504.375
2024-01-03 18:45:00+00:00,1040.0,0.0,0.0,1040.0,86.07,504.375
2024-01-03 19:00:00+00:00,972.0,0.0,0.0,972.0,73.23,439.7
2024-01-03 19:15:00+00:00,992.0,0.0,0.0,992.0,73.23,439.7
2024-01-03 19:30:00+00:00,1028.0,0.0,0.0,1028.0,73.23,439.7
2024-01-03 19:45:00+00:00,1056.0,0.0,0.0,1056.0,73.23,439.7
2024-01-03 20:00:00+00:00,924.0,0.0,0.0,924.0,67.41,413.75
2024-01-03 20:15:00+00:00,1084.0,0.0,0.0,1084.0,67.41,413.75
2024-01-03 20:30:00+00:00,1076.0,0.0,0.0,1076.0,67.41,413.75
2024-01-03 20:45:00+00:00,1060.0,0.0,0.0,1060.0,67.41,413.75
2024-01-03 21:00:00+00:00,972.0,0.0,0.0,972.0,65.0,403.55
2024-01-03 21:15:00+00:00,948.0,0.0,0.0,948.0,65.0,403.55
2024-01-03 21:30:00+00:00,936.0,0.0,0.0,936.0,65.0,403.55
2024-01-03 21:45:00+00:00,928.0,0.0,0.0,928.0,65.0,403.55
2024-01-03 22:00:00+00:00,940.0,0.0,0.0,940.0,58.12,398.9
2024-01-03 22:15:00+00:00,920.0,0.0,0.0,920.0,58.12,398.9
2024-01-03 22:30:00+00:00,868.0,0.0,0.0,868.0,58.12,398.9
2024-01-03 22:45:00+00:00,896.0,0.0,0.0,896.0,58.12,398.9
2024-01-03 23:00:00+00:00,908.0,0.0,0.0,908.0,57.3,375.375
2024-01-03 23:15:00+00:00,916.0,0.0,0.0,916.0,57.3,375.375
2024-01-03 23:30:00+00:00,916.0,0.0,0.0,916.0,57.3,375.375
2024-01-03 23:45:00+00:00,896.0,0.0,0.0,896.0,57.3,375.375
2024-01-04 00:00:00+00:00,896.0,0.0,0.0,896.0,50.46,381.7
2024-01-04 00:15:00+00:00,908.0,0.0,0.0,908.0,50.46,381.7
2024-01-04 00:30:00+00:00,916.0,0.0,0.0,916.0,50.46,381.7
2024-01-04 00:45:00+00:00,900.0,0.0,0.0,900.0,50.46,381.7
2024-01-04 01:00:00+00:00,912.0,0.0,0.0,912.0,40.0,428.525
2024-01-04 01:15:00+00:00,896.0,0.0,0.0,896.0,40.0,428.525
2024-01-04 01:30:00+00:00,908.0,0.0,0.0,908.0,40.0,428.525
2024-01-04 01:45:00+00:00,884.0,0.0,0.0,884.0,40.0,428.525
2024-01-04 02:00:00+00:00,896.0,0.0,0.0,896.0,25.48,456.925
2024-01-04 02:15:00+00:00,892.0,0.0,0.0,892.0,25.48,456.925
2024-01-04 02:30:00+00:00,888.0,0.0,0.0,888.0,25.48,456.925
2024-01-04 02:45:00+00:00,892.0,0.0,0.0,892.0,25.48,456.925
2024-01-04 03:00:00+00:00,916.0,0.0,0.0,916.0,35.0,457.275
2024-01-04 03:15:00+00:00,936.0,0.0,0.0,936.0,35.0,457.275
2024-01-04 03:30:00+00:00,940.0,0.0,0.0,940.0,35.0,457.275
2024-01-04 03:45:00+00:00,912.0,0.0,0.0,912.0,35.0,457.275
2024-01-04 04:00:00+00:00,940.0,0.0,0.0,940.0,57.73,459.6
2024-01-04 04:15:00+00:00,928.0,0.0,0.0,928.0,57.73,459.6
2024-01-04 04:30:00+00:00,948.0,0.0,0.0,948.0,57.73,459.6
2024-01-04 04:45:00+00:00,936.0,0.0,0.0,936.0,57.73,459.6
2024-01-04 05:00:00+00:00,944.0,0.0,0.0,944.0,72.65,464.075
2024-01-04 05:15:00+00:00,932.0,0.0,0.0,932.0,72.65,464.075
2024-01-04 05:30:00+00:00,956.0,0.0,0.0,956.0,72.65,464.075
2024-01-04 05:45:00+00:00,924.0,0.0,0.0,924.0,72.65,464.075
2024-01-04 06:00:00+00:00,936.0,0.0,0.0,936.0,85.02,417.875
2024-01-04 06:15:00+00:00,756.0,0.0,0.0,756.0,85.02,417.875
2024-01-04 06:30:00+00:00,740.0,0.0,0.0,740.0,85.02,417.875
2024-01-04 06:45:00+00:00,724.0,0.0,0.0,724.0,85.02,417.875
2024-01-04 07:00:00+00:00,680.0,0.0,0.0,680.0,91.47,403.75
2024-01-04 07:15:00+00:00,668.0,0.0,0.0,668.0,91.47,403.75
2024-01-04 07:30:00+00:00,664.0,0.0,0.0,664.0,91.47,403.75
2024-01-04 07:45:00+00:00,652.0,0.0,0.0,652.0,91.47,403.75
2024-01-04 08:00:00+00:00,717.821,0.0,22.466500000000003,740.2875,94.2,406.375
2024-01-04 08:15:00+00:00,744.7725,0.0,73.19624999999999,817.96875,94.2,406.375
